Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Source,Наличные_USD_Покупка,Наличные_USD_Продажа,Безналичные_USD_Покупка,Безналичные_USD_Продажа,Наличные_KZT_Покупка,Наличные_KZT_Продажа,Безналичные_KZT_Покупка,Безналичные_KZT_Продажа,Наличные_EUR_Покупка,Наличные_EUR_Продажа,Безналичные_EUR_Покупка,Безналичные_EUR_Продажа,Наличные_RUB_Покупка,Наличные_RUB_Продажа,Безналичные_RUB_Покупка,Безналичные_RUB_Продажа
2024-10-24,50,379 090.50,390 463.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-25,100.00,757 512.00,780 237.50,NBKR,,,,,,,,,,,,,,,,
2024-10-25,31.1035,237 108.50,240 665.00,NBKR,,,,,,,,,,,,,,,,
2024-10-25,10.00,77 272.50,77 427.50,NBKR,,,,,,,,,,,,,,,,
2024-10-25,5.00,39 526.00,39 644.50,NBKR,,,,,,,,,,,,,,,,
2024-10-25,2.00,16 567.50,16 634.00,NBKR,,,,,,,,,,,,,,,,
2024-10-25,1.00,8 922.00,8 967.00,NBKR,,,,,,,,,,,,,,,,
2024-10-25,1000,7 713 490.00,7 759 771.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,50,379 796.50,391 190.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,31.1035,236 896.50,240 450.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,20,153 122.00,155 418.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,10,77 075.00,77 229.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,5,39 357.50,39 475.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,2,16 463.00,16 529.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,1,8 820.50,8 864.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-25,100,757 096.00,779 809.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,50,379 721.00,391 112.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,1000,7 711 973.00,7 758 244.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,100,756 944.50,779 652.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,31.1035,236 849.50,240 402.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-26,10,77 060.00,77 214.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,5,39 349.50,39 467.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,2,16 460.00,16 526.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,1,8 819.00,8 863.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-26,20,153 091.50,155 388.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-27,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-28,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-28,100.00,757 360.00,780 081.00,NBKR,,,,,,,,,,,,,,,,
2024-10-28,10.00,77 257.50,77 412.00,NBKR,,,,,,,,,,,,,,,,
2024-10-28,31.1035,237 061.50,240 617.50,NBKR,,,,,,,,,,,,,,,,
2024-10-28,2.00,16 564.50,16 631.00,NBKR,,,,,,,,,,,,,,,,
2024-10-28,1.00,8 920.50,8 965.50,NBKR,,,,,,,,,,,,,,,,
2024-10-28,5.00,39 518.50,39 637.00,NBKR,,,,,,,,,,,,,,,,
2024-10-29,1.00,8 949.00,8 994.00,NBKR,,,,,,,,,,,,,,,,
2024-10-29,100.00,760 215.00,783 021.50,NBKR,,,,,,,,,,,,,,,,
2024-10-29,31.1035,237 949.50,241 518.50,NBKR,,,,,,,,,,,,,,,,
2024-10-29,10.00,77 543.50,77 698.50,NBKR,,,,,,,,,,,,,,,,
2024-10-29,5.00,39 661.50,39 780.00,NBKR,,,,,,,,,,,,,,,,
2024-10-29,2.00,16 621.50,16 688.00,NBKR,,,,,,,,,,,,,,,,
2024-10-29,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-29,1000,7 740 523.00,7 786 966.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-29,31.1035,237 737.50,241 303.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-29,50,381 149.00,392 583.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-29,20,153 662.50,155 967.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-29,10,77 346.00,77 500.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-29,5,39 492.50,39 611.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-29,2,16 517.00,16 583.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-29,1,8 847.00,8 891.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-29,100,759 799.50,782 593.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-30,100.00,767 759.50,790 792.50,NBKR,,,,,,,,,,,,,,,,
2024-10-30,31.1035,240 296.00,243 900.50,NBKR,,,,,,,,,,,,,,,,
2024-10-30,10.00,78 299.00,78 455.50,NBKR,,,,,,,,,,,,,,,,
2024-10-30,5.00,40 039.00,40 159.00,NBKR,,,,,,,,,,,,,,,,
2024-10-30,2.00,16 771.50,16 838.50,NBKR,,,,,,,,,,,,,,,,
2024-10-30,1.00,9 024.00,9 069.50,NBKR,,,,,,,,,,,,,,,,
2024-10-30,1000,7 815 967.00,7 862 863.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,50,384 927.00,396 475.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,31.1035,240 087.00,243 688.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,20,155 174.00,157 501.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,10,78 104.50,78 260.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,5,39 873.50,39 993.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,2,16 670.00,16 736.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,1,8 925.50,8 970.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-30,100,767 353.50,790 374.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-31,100.00,770 145.50,793 250.00,NBKR,,,,,,,,,,,,,,,,
2024-10-31,31.1035,241 038.00,244 653.50,NBKR,,,,,,,,,,,,,,,,
2024-10-31,10.00,78 538.00,78 695.00,NBKR,,,,,,,,,,,,,,,,
2024-10-31,5.00,40 158.50,40 279.00,NBKR,,,,,,,,,,,,,,,,
2024-10-31,2.00,16 819.00,16 886.50,NBKR,,,,,,,,,,,,,,,,
2024-10-31,1.00,9 048.00,9 093.00,NBKR,,,,,,,,,,,,,,,,
2024-10-31,1000,7 839 828.00,7 886 867.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,100,769 740.00,792 832.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,50,386 120.50,397 704.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,31.1035,240 829.00,244 441.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,20,155 651.00,157 985.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,10,78 343.50,78 500.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,5,39 993.00,40 113.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,2,16 717.50,16 784.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-31,1,8 949.50,8 994.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-01,100.00,758 105.00,780 848.00,NBKR,,,,,,,,,,,,,,,,
2024-11-01,31.1035,237 293.00,240 852.50,NBKR,,,,,,,,,,,,,,,,
2024-11-01,10.00,77 332.00,77 487.00,NBKR,,,,,,,,,,,,,,,,
2024-11-01,5.00,39 555.50,39 674.00,NBKR,,,,,,,,,,,,,,,,
2024-11-01,2.00,16 579.50,16 646.00,NBKR,,,,,,,,,,,,,,,,
2024-11-01,1.00,8 928.00,8 973.00,NBKR,,,,,,,,,,,,,,,,
2024-11-01,1000,7 719 421.00,7 765 737.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,50,380 098.50,391 501.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,31.1035,237 084.00,240 640.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,20,153 243.00,155 541.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,10,77 137.50,77 292.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,5,39 390.00,39 508.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,2,16 477.50,16 543.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,1,8 829.50,8 873.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-01,100,757 699.00,780 430.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,1000,7 747 419.00,7 793 903.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-02,100,760 499.00,783 314.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,50,381 498.50,392 943.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,31.1035,237 955.00,241 524.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,10,77 418.00,77 573.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,5,39 530.50,39.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,2,16 533.50,16 599.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,1,8 857.50,8 901.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-02,20,153 803.00,156 110.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-03,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-04,1.00,8 956.00,9 001.00,NBKR,,,,,,,,,,,,,,,,
2024-11-04,2.00,16 635.00,16 701.50,NBKR,,,,,,,,,,,,,,,,
2024-11-04,5.00,39 696.00,39 815.00,NBKR,,,,,,,,,,,,,,,,
2024-11-04,10.00,77 612.50,77 768.00,NBKR,,,,,,,,,,,,,,,,
2024-11-04,31.1035,238 164.00,241 736.50,NBKR,,,,,,,,,,,,,,,,
2024-11-04,100.00,760 905.00,783 732.00,NBKR,,,,,,,,,,,,,,,,
2024-11-04,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-05,5.00,39 672.50,39 791.50,NBKR,,,,,,,,,,,,,,,,
2024-11-05,10.00,77 565.50,77 720.50,NBKR,,,,,,,,,,,,,,,,
2024-11-05,2.00,16 626.00,16 692.50,NBKR,,,,,,,,,,,,,,,,
2024-11-05,100.00,760 436.00,783 249.00,NBKR,,,,,,,,,,,,,,,,
2024-11-05,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-05,31.1035,238 018.00,241 588.50,NBKR,,,,,,,,,,,,,,,,
2024-11-05,1000,7 742 730.00,7 789 186.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-05,1.00,8 951.50,8 996.00,NBKR,,,,,,,,,,,,,,,,
2024-11-05,50,381 265.50,392 703.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-05,100,760 035.00,782 836.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-05,31.1035,237 809.00,241 376.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-05,20,153 709.00,156 014.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-05,10,77 371.00,77 525.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-05,5,39 507.00,39 625.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-05,2,16 524.00,16 590.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-05,1,8 853.00,8 897.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-06,100.00,763 705.50,786 617.00,NBKR,,,,,,,,,,,,,,,,
2024-11-06,31.1035,239 035.00,242 620.50,NBKR,,,,,,,,,,,,,,,,
2024-11-06,10.00,77 893.00,78 049.00,NBKR,,,,,,,,,,,,,,,,
2024-11-06,5.00,39 836.00,39 955.50,NBKR,,,,,,,,,,,,,,,,
2024-11-06,2.00,16 691.00,16 757.50,NBKR,,,,,,,,,,,,,,,,
2024-11-06,1.00,8 984.00,9 029.00,NBKR,,,,,,,,,,,,,,,,
2024-11-06,1000,7 775 427.50,7 822 080.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,50,382 901.00,394 388.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,31.1035,238 826.00,242 408.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,20,154 363.00,156 678.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,10,77 698.50,77 854.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,5,39 670.50,39 789.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,2,16 589.00,16 655.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,1,8 885.50,8 929.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-06,100,763 305.00,786 204.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-07,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-08,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-09,50,375 898.50,387 175.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-09,1000,7 635 414.50,7 681 227.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-09,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-09,31.1035,234 471.00,237 988.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-09,100,749 305.50,771 784.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-09,10,76 296.00,76 448.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-09,5,38 972.00,39 089.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-09,2,16 313.50,16 379.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-09,1,8 753.00,8 797.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-09,20,151 562.50,153 836.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-10,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-11,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-11,100.00,749 704.50,772 195.50,NBKR,,,,,,,,,,,,,,,,
2024-11-11,10.00,76 491.00,76 643.50,NBKR,,,,,,,,,,,,,,,,
2024-11-11,31.1035,234 680.00,238 200.50,NBKR,,,,,,,,,,,,,,,,
2024-11-11,2.00,16 412.00,16 478.00,NBKR,,,,,,,,,,,,,,,,
2024-11-11,1.00,8 844.50,8 888.50,NBKR,,,,,,,,,,,,,,,,
2024-11-11,5.00,39 135.00,39 252.50,NBKR,,,,,,,,,,,,,,,,
2024-11-12,1.00,8 661.50,8 704.50,NBKR,,,,,,,,,,,,,,,,
2024-11-12,100.00,731 303.00,753 242.00,NBKR,,,,,,,,,,,,,,,,
2024-11-12,31.1035,228 956.50,232 390.50,NBKR,,,,,,,,,,,,,,,,
2024-11-12,10.00,74 647.50,74 797.00,NBKR,,,,,,,,,,,,,,,,
2024-11-12,5.00,38 213.50,38 328.00,NBKR,,,,,,,,,,,,,,,,
2024-11-12,2.00,16 046.00,16 110.00,NBKR,,,,,,,,,,,,,,,,
2024-11-12,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-12,1000,7 451 398.50,7 496 107.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-12,31.1035,228 747.50,232 178.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-12,50,366 695.00,377 696.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-12,20,147 882.50,150 100.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-12,10,74 453.00,74 602.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-12,5,38 050.50,38 165.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-12,2,15 947.00,16 011.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-12,1,8 570.00,8 613.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-12,100,730 904.00,752 831.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,1.00,8 612.00,8 655.00,NBKR,,,,,,,,,,,,,,,,
2024-11-13,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-13,100.00,726 342.00,748 132.50,NBKR,,,,,,,,,,,,,,,,
2024-11-13,31.1035,227 413.50,230 824.50,NBKR,,,,,,,,,,,,,,,,
2024-11-13,10.00,74 151.00,74 299.00,NBKR,,,,,,,,,,,,,,,,
2024-11-13,5.00,37 965.00,38 079.00,NBKR,,,,,,,,,,,,,,,,
2024-11-13,2.00,15 947.00,16 011.00,NBKR,,,,,,,,,,,,,,,,
2024-11-13,1000,7 401 791.50,7 446 202.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,20,146 890.00,149 093.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,50,364 214.00,375 140.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,31.1035,227 204.50,230 612.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,100,725 943.00,747 721.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,10,73 956.50,74 104.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,5,37 802.50,37 915.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,2,15 848.50,15 912.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-13,1,8 520.50,8 563.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-14,100.00,724 097.50,745 820.00,NBKR,,,,,,,,,,,,,,,,
2024-11-14,31.1035,226 715.00,230 116.00,NBKR,,,,,,,,,,,,,,,,
2024-11-14,10.00,73 926.00,74 074.00,NBKR,,,,,,,,,,,,,,,,
2024-11-14,5.00,37 852.50,37 966.00,NBKR,,,,,,,,,,,,,,,,
2024-11-14,2.00,15 902.50,15 966.00,NBKR,,,,,,,,,,,,,,,,
2024-11-14,1.00,8 589.50,8 632.50,NBKR,,,,,,,,,,,,,,,,
2024-11-14,1000,7 379 344.00,7 423 620.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,100,723 698.50,745 409.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,50,363 091.00,373 984.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,31.1035,226 506.00,229 903.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,20,146 441.50,148 638.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,10,73 731.50,73 879.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,5,37 690.00,37 803.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,2,15 804.00,15 867.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-14,1,8 498.50,8 541.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-15,100.00,716 838.50,738 343.50,NBKR,,,,,,,,,,,,,,,,
2024-11-15,31.1035,224 457.50,227 824.00,NBKR,,,,,,,,,,,,,,,,
2024-11-15,10.00,73 199.00,73 345.50,NBKR,,,,,,,,,,,,,,,,
2024-11-15,5.00,37 489.00,37 601.50,NBKR,,,,,,,,,,,,,,,,
2024-11-15,2.00,15 758.00,15 821.00,NBKR,,,,,,,,,,,,,,,,
2024-11-15,1000,7 306 753.50,7 350 594.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,1.00,8 517.50,8 560.00,NBKR,,,,,,,,,,,,,,,,
2024-11-15,50,359 460.50,370 244.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,31.1035,224 248.50,227 612.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,20,144 989.50,147 164.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,10,73 004.50,73 150.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,5,37 326.50,37 438.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,2,15 659.50,15 722.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,1,8 426.00,8 468.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-15,100,716 439.50,737 932.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-16,100,718 710.00,740 271.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,50,360 596.50,371 414.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,31.1035,224 954.50,228 329.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,1000,7 329 461.50,7 373 438.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,10,73 232.00,73 378.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,5,37 440.00,37 552.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,2,15 704.50,15 767.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,1,8 448.50,8 491.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-16,20,145 443.50,147 625.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-17,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-18,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-18,100.00,719 109.00,740 682.50,NBKR,,,,,,,,,,,,,,,,
2024-11-18,10.00,73 426.50,73 573.50,NBKR,,,,,,,,,,,,,,,,
2024-11-18,31.1035,225 163.50,228 541.00,NBKR,,,,,,,,,,,,,,,,
2024-11-18,2.00,15 803.00,15 866.50,NBKR,,,,,,,,,,,,,,,,
2024-11-18,1.00,8 540.00,8 582.50,NBKR,,,,,,,,,,,,,,,,
2024-11-18,5.00,37 602.50,37 715.50,NBKR,,,,,,,,,,,,,,,,
2024-11-19,1.00,8 637.00,8 680.00,NBKR,,,,,,,,,,,,,,,,
2024-11-19,100.00,728 856.50,750 722.00,NBKR,,,,,,,,,,,,,,,,
2024-11-19,31.1035,228 195.50,231 618.50,NBKR,,,,,,,,,,,,,,,,
2024-11-19,10.00,74 402.50,74 551.50,NBKR,,,,,,,,,,,,,,,,
2024-11-19,5.00,38 091.00,38 205.00,NBKR,,,,,,,,,,,,,,,,
2024-11-19,2.00,15 997.00,16 061.00,NBKR,,,,,,,,,,,,,,,,
2024-11-19,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-19,1000,7 426 934.50,7 471 496.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-19,31.1035,227 986.50,231 406.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-19,50,365 471.50,376 435.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-19,20,147 393.00,149 604.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-19,10,74 208.00,74 356.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-19,5,37 928.00,38 042.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-19,2,15 898.50,15 962.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-19,1,8 545.50,8 588.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-19,100,728 457.50,750 311.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-20,100.00,733 403.50,755 405.50,NBKR,,,,,,,,,,,,,,,,
2024-11-20,31.1035,229 609.50,233 054.00,NBKR,,,,,,,,,,,,,,,,
2024-11-20,10.00,74 858.00,75 008.00,NBKR,,,,,,,,,,,,,,,,
2024-11-20,5.00,38 318.50,38 433.50,NBKR,,,,,,,,,,,,,,,,
2024-11-20,2.00,16 087.50,16 152.00,NBKR,,,,,,,,,,,,,,,,
2024-11-20,1.00,8 682.50,8 725.50,NBKR,,,,,,,,,,,,,,,,
