Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Год
05.10.2015,100.00,259 924.00,260 184.00,2015
04.10.2015,1.00,3 975.00,3 995.00,2015
04.10.2015,2.00,6 849.00,6 876.50,2015
04.10.2015,5.00,15 740.50,15 788.00,2015
04.10.2015,10.00,30 636.50,30 697.50,2015
04.10.2015,31.1035,92 536.00,92 628.50,2015
04.10.2015,100.00,255 099.00,255 354.50,2015
03.10.2015,1.00,3 975.00,3 995.00,2015
03.10.2015,2.00,6 849.00,6 876.50,2015
03.10.2015,5.00,15 740.50,15 788.00,2015
03.10.2015,10.00,30 636.50,30 697.50,2015
03.10.2015,31.1035,92 536.00,92 628.50,2015
03.10.2015,100.00,255 099.00,255 354.50,2015
02.10.2015,1.00,3 970.50,3 990.00,2015
02.10.2015,2.00,6 839.50,6 867.00,2015
02.10.2015,5.00,15 716.00,15 763.50,2015
02.10.2015,10.00,30 587.50,30 648.50,2015
02.10.2015,31.1035,92 384.00,92 476.50,2015
02.10.2015,100.00,254 610.50,254 865.50,2015
01.10.2015,1.00,3 958.00,3 977.50,2015
01.10.2015,2.00,6 814.50,6 842.00,2015
01.10.2015,5.00,15 653.50,15 700.50,2015
01.10.2015,10.00,30 462.50,30 523.50,2015
01.10.2015,31.1035,91 996.00,92 088.00,2015
01.10.2015,100.00,253 362.50,253 616.00,2015
30.09.2015,1.00,3 998.00,4 018.00,2015
30.09.2015,2.00,6 895.00,6 922.50,2015
30.09.2015,5.00,15 856.50,15 904.00,2015
30.09.2015,10.00,30 867.50,30 929.50,2015
30.09.2015,31.1035,93 254.00,93 347.50,2015
30.09.2015,100.00,257 408.00,257 665.50,2015
29.09.2015,1.00,3 991.50,4 011.50,2015
29.09.2015,2.00,6 881.50,6 909.00,2015
29.09.2015,5.00,15 822.50,15 870.00,2015
29.09.2015,10.00,30 800.00,30 861.50,2015
29.09.2015,31.1035,93 044.00,93 137.00,2015
29.09.2015,100.00,256 732.50,256 989.00,2015
28.09.2015,1.00,4 031.50,4 051.50,2015
28.09.2015,2.00,6 961.50,6 989.50,2015
28.09.2015,5.00,16 023.50,16 071.50,2015
28.09.2015,10.00,31 202.50,31 265.00,2015
28.09.2015,31.1035,94 293.50,94 388.00,2015
28.09.2015,100.00,260 749.50,261 010.50,2015
27.09.2015,1.00,4 048.50,4 069.00,2015
27.09.2015,2.00,6 996.00,7 024.00,2015
27.09.2015,5.00,16 110.50,16 159.00,2015
27.09.2015,10.00,31 376.50,31 439.00,2015
27.09.2015,31.1035,94 834.00,94 929.00,2015
27.09.2015,100.00,262 488.00,262 750.50,2015
26.09.2015,1.00,4 048.50,4 069.00,2015
26.09.2015,2.00,6 996.00,7 024.00,2015
26.09.2015,5.00,16 110.50,16 159.00,2015
26.09.2015,10.00,31 376.50,31 439.00,2015
26.09.2015,31.1035,94 834.00,94 929.00,2015
26.09.2015,100.00,262 488.00,262 750.50,2015
25.09.2015,1.00,4 057.50,4 078.00,2015
25.09.2015,2.00,7 014.00,7 042.50,2015
25.09.2015,5.00,16 156.00,16 204.50,2015
25.09.2015,10.00,31 467.00,31 530.00,2015
25.09.2015,31.1035,95 115.00,95 210.00,2015
25.09.2015,100.00,263 390.50,263 654.00,2015
24.09.2015,1.00,3 988.00,4 008.00,2015
24.09.2015,2.00,6 874.50,6 902.00,2015
24.09.2015,5.00,15 804.50,15 851.50,2015
24.09.2015,10.00,30 763.50,30 825.00,2015
24.09.2015,31.1035,92 931.00,93 024.00,2015
24.09.2015,100.00,256 369.00,256 625.50,2015
23.09.2015,1.00,3 972.50,3 992.50,2015
23.09.2015,2.00,6 843.50,6 871.00,2015
23.09.2015,5.00,15 727.00,15 774.00,2015
23.09.2015,10.00,30 609.00,30 670.50,2015
23.09.2015,31.1035,92 451.00,92 543.50,2015
23.09.2015,100.00,254 827.00,255 081.50,2015
22.09.2015,1.00,3 991.50,4 011.50,2015
22.09.2015,2.00,6 881.50,6 909.00,2015
22.09.2015,5.00,15 822.00,15 869.50,2015
22.09.2015,10.00,30 798.50,30 860.50,2015
22.09.2015,31.1035,93 039.50,93 133.00,2015
22.09.2015,100.00,256 719.00,256 975.50,2015
21.09.2015,1.00,4 070.00,4 090.50,2015
21.09.2015,2.00,7 039.00,7 067.00,2015
21.09.2015,5.00,16 217.50,16 266.50,2015
21.09.2015,10.00,31 590.50,31 653.50,2015
21.09.2015,31.1035,95 499.00,95 594.50,2015
21.09.2015,100.00,264 625.00,264 889.50,2015
20.09.2015,1.00,4 016.00,4 036.00,2015
20.09.2015,2.00,6 931.00,6 958.50,2015
20.09.2015,5.00,15 946.50,15 994.00,2015
20.09.2015,10.00,31 047.50,31 110.00,2015
20.09.2015,31.1035,93 813.00,93 907.00,2015
20.09.2015,100.00,259 205.50,259 465.00,2015
19.09.2015,1.00,4 016.00,4 036.00,2015
19.09.2015,2.00,6 931.00,6 958.50,2015
19.09.2015,5.00,15 946.50,15 994.00,2015
19.09.2015,10.00,31 047.50,31 110.00,2015
19.09.2015,31.1035,93 813.00,93 907.00,2015
19.09.2015,100.00,259 205.50,259 465.00,2015
18.09.2015,1.00,4 025.50,4 045.50,2015
18.09.2015,2.00,6 949.50,6 977.00,2015
18.09.2015,5.00,15 993.00,16 041.00,2015
18.09.2015,10.00,31 140.50,31 203.00,2015
18.09.2015,31.1035,94 102.00,94 196.00,2015
18.09.2015,100.00,260 133.50,260 393.50,2015
17.09.2015,1.00,3 965.00,3 985.00,2015
17.09.2015,2.00,6 829.00,6 856.50,2015
17.09.2015,5.00,15 690.50,15 737.50,2015
17.09.2015,10.00,30 536.00,30 597.00,2015
17.09.2015,31.1035,92 223.50,92 315.50,2015
17.09.2015,100.00,254 094.00,254 348.00,2015
16.09.2015,1.00,3 939.50,3 959.00,2015
16.09.2015,2.00,6 777.00,6 804.50,2015
16.09.2015,5.00,15 560.00,15 606.50,2015
16.09.2015,10.00,30 274.50,30 335.00,2015
16.09.2015,31.1035,91 412.50,91 504.00,2015
16.09.2015,100.00,251 487.00,251 738.50,2015
15.09.2015,1.00,3 920.50,3 940.00,2015
15.09.2015,2.00,6 740.00,6 767.00,2015
15.09.2015,5.00,15 466.00,15 512.50,2015
15.09.2015,10.00,30 087.00,30 147.00,2015
15.09.2015,31.1035,90 829.50,90 920.50,2015
15.09.2015,100.00,249 614.00,249 863.50,2015
14.09.2015,1.00,3 879.00,3 898.50,2015
14.09.2015,2.00,6 657.00,6 684.00,2015
14.09.2015,5.00,15 258.00,15 303.50,2015
14.09.2015,10.00,29 670.50,29 730.00,2015
14.09.2015,31.1035,89 537.00,89 626.50,2015
14.09.2015,100.00,245 457.00,245 702.50,2015
13.09.2015,1.00,3 899.00,3 918.50,2015
13.09.2015,2.00,6 697.00,6 724.00,2015
13.09.2015,5.00,15 358.50,15 404.50,2015
13.09.2015,10.00,29 871.50,29 931.50,2015
13.09.2015,31.1035,90 160.50,90 251.00,2015
13.09.2015,100.00,247 463.00,247 710.50,2015
12.09.2015,1.00,3 899.00,3 918.50,2015
12.09.2015,2.00,6 697.00,6 724.00,2015
12.09.2015,5.00,15 358.50,15 404.50,2015
12.09.2015,10.00,29 871.50,29 931.50,2015
12.09.2015,31.1035,90 160.50,90 251.00,2015
12.09.2015,100.00,247 463.00,247 710.50,2015
11.09.2015,1.00,3 888.00,3 907.50,2015
11.09.2015,2.00,6 675.00,6 701.50,2015
11.09.2015,5.00,15 302.00,15 348.00,2015
11.09.2015,10.00,29 759.00,29 818.50,2015
11.09.2015,31.1035,89 811.00,89 901.00,2015
11.09.2015,100.00,246 338.50,246 585.00,2015
10.09.2015,1.00,3 883.00,3 902.50,2015
10.09.2015,2.00,6 664.50,6 691.50,2015
10.09.2015,5.00,15 276.50,15 322.50,2015
10.09.2015,10.00,29 708.50,29 768.00,2015
10.09.2015,31.1035,89 653.50,89 743.50,2015
10.09.2015,100.00,245 833.00,246 078.50,2015
09.09.2015,1.00,3 890.00,3 909.50,2015
09.09.2015,2.00,6 679.00,6 706.00,2015
09.09.2015,5.00,15 313.00,15 359.00,2015
09.09.2015,10.00,29 781.00,29 840.50,2015
09.09.2015,31.1035,89 879.50,89 969.50,2015
09.09.2015,100.00,246 558.50,246 805.00,2015
08.09.2015,1.00,3 874.00,3 893.50,2015
08.09.2015,2.00,6 647.00,6 673.50,2015
08.09.2015,5.00,15 232.50,15 278.00,2015
08.09.2015,10.00,29 620.00,29 679.00,2015
08.09.2015,31.1035,89 379.00,89 468.50,2015
08.09.2015,100.00,244 949.50,245 194.50,2015
07.09.2015,1.00,3 871.00,3 890.50,2015
07.09.2015,2.00,6 640.50,6 667.00,2015
07.09.2015,5.00,15 216.00,15 262.00,2015
07.09.2015,10.00,29 587.50,29 646.50,2015
07.09.2015,31.1035,89 277.50,89 367.00,2015
07.09.2015,100.00,244 624.00,244 868.50,2015
06.09.2015,1.00,3 891.50,3 911.00,2015
06.09.2015,2.00,6 682.00,6 708.50,2015
06.09.2015,5.00,15 320.00,15 366.00,2015
06.09.2015,10.00,29 795.00,29 854.50,2015
06.09.2015,31.1035,89 922.50,90 012.50,2015
06.09.2015,100.00,246 697.00,246 944.00,2015
05.09.2015,1.00,3 891.50,3 911.00,2015
05.09.2015,2.00,6 682.00,6 708.50,2015
05.09.2015,5.00,15 320.00,15 366.00,2015
05.09.2015,10.00,29 795.00,29 854.50,2015
05.09.2015,31.1035,89 922.50,90 012.50,2015
05.09.2015,100.00,246 697.00,246 944.00,2015
04.09.2015,1.00,3 873.50,3 893.00,2015
04.09.2015,2.00,6 645.50,6 672.00,2015
04.09.2015,5.00,15 228.50,15 274.50,2015
04.09.2015,10.00,29 612.50,29 672.00,2015
04.09.2015,31.1035,89 356.00,89 445.50,2015
04.09.2015,100.00,244 876.00,245 120.50,2015
03.09.2015,1.00,3 853.50,3 873.00,2015
03.09.2015,2.00,6 606.00,6 632.50,2015
03.09.2015,5.00,15 129.50,15 175.00,2015
03.09.2015,10.00,29 414.00,29 472.50,2015
03.09.2015,31.1035,88 739.00,88 827.50,2015
03.09.2015,100.00,242 891.50,243 134.50,2015
02.09.2015,1.00,3 854.00,3 873.50,2015
02.09.2015,2.00,6 607.00,6 633.50,2015
02.09.2015,5.00,15 132.00,15 177.50,2015
02.09.2015,10.00,29 419.00,29 477.50,2015
02.09.2015,31.1035,88 754.50,88 843.50,2015
02.09.2015,100.00,242 942.50,243 185.00,2015
01.09.2015,1.00,3 868.50,3 888.00,2015
01.09.2015,2.00,6 636.00,6 662.50,2015
01.09.2015,5.00,15 205.00,15 250.50,2015
01.09.2015,10.00,29 565.00,29 624.00,2015
01.09.2015,31.1035,89 208.00,89 297.50,2015
01.09.2015,100.00,244 400.50,244 644.50,2015
31.08.2015,1.00,3 835.50,3 854.50,2015
31.08.2015,2.00,6 569.50,6 596.00,2015
31.08.2015,5.00,15 037.00,15 082.50,2015
31.08.2015,10.00,29 229.50,29 288.00,2015
31.08.2015,31.1035,88 166.50,88 255.00,2015
31.08.2015,100.00,241 051.50,241 293.00,2015
30.08.2015,1.00,3 835.50,3 854.50,2015
30.08.2015,2.00,6 569.50,6 596.00,2015
30.08.2015,5.00,15 037.00,15 082.50,2015
30.08.2015,10.00,29 229.50,29 288.00,2015
30.08.2015,31.1035,88 166.50,88 255.00,2015
30.08.2015,100.00,241 051.50,241 293.00,2015
29.08.2015,1.00,3 835.50,3 854.50,2015
29.08.2015,2.00,6 569.50,6 596.00,2015
29.08.2015,5.00,15 037.00,15 082.50,2015
29.08.2015,10.00,29 229.50,29 288.00,2015
29.08.2015,31.1035,88 166.50,88 255.00,2015
29.08.2015,100.00,241 051.50,241 293.00,2015
28.08.2015,1.00,3 867.50,3 887.00,2015
28.08.2015,2.00,6 634.00,6 660.50,2015
28.08.2015,5.00,15 199.50,15 245.00,2015
28.08.2015,10.00,29 554.00,29 613.00,2015
28.08.2015,31.1035,89 174.00,89 263.00,2015
28.08.2015,100.00,244 290.50,244 535.00,2015
27.08.2015,1.00,3 874.00,3 893.50,2015
27.08.2015,2.00,6 646.50,6 673.00,2015
27.08.2015,5.00,15 231.00,15 277.00,2015
27.08.2015,10.00,29 617.00,29 676.50,2015
27.08.2015,31.1035,89 370.50,89 460.00,2015
27.08.2015,100.00,244 922.50,245 167.50,2015
26.08.2015,1.00,3 881.50,3 901.00,2015
26.08.2015,2.00,6 662.00,6 688.50,2015
26.08.2015,5.00,15 269.50,15 315.50,2015
26.08.2015,10.00,29 694.50,29 754.00,2015
26.08.2015,31.1035,89 610.50,89 700.00,2015
26.08.2015,100.00,245 693.50,245 939.50,2015
25.08.2015,1.00,3 928.50,3 948.00,2015
25.08.2015,2.00,6 755.50,6 782.50,2015
25.08.2015,5.00,15 504.50,15 551.00,2015
25.08.2015,10.00,30 164.50,30 224.50,2015
25.08.2015,31.1035,91 069.50,91 160.50,2015
25.08.2015,100.00,250 385.00,250 635.50,2015
24.08.2015,1.00,3 860.00,3 879.50,2015
24.08.2015,2.00,6 619.00,6 645.00,2015
24.08.2015,5.00,15 161.00,15 206.50,2015
24.08.2015,10.00,29 477.50,29 536.50,2015
24.08.2015,31.1035,88 936.00,89 025.00,2015
24.08.2015,100.00,243 526.00,243 769.50,2015
23.08.2015,1.00,3 842.00,3 861.50,2015
23.08.2015,2.00,6 583.00,6 609.00,2015
23.08.2015,5.00,15 071.00,15 116.00,2015
23.08.2015,10.00,29 297.00,29 355.50,2015
23.08.2015,31.1035,88 376.00,88 464.50,2015
23.08.2015,100.00,241 725.00,241 967.00,2015
22.08.2015,1.00,3 842.00,3 861.50,2015
22.08.2015,2.00,6 583.00,6 609.00,2015
22.08.2015,5.00,15 071.00,15 116.00,2015
22.08.2015,10.00,29 297.00,29 355.50,2015
22.08.2015,31.1035,88 376.00,88 464.50,2015
22.08.2015,100.00,241 725.00,241 967.00,2015
21.08.2015,1.00,3 787.00,3 806.00,2015
21.08.2015,2.00,6 472.50,6 498.50,2015
21.08.2015,5.00,14 793.00,14 837.00,2015
21.08.2015,10.00,28 741.00,28 798.50,2015
21.08.2015,31.1035,86 649.00,86 735.50,2015
21.08.2015,100.00,236 172.00,236 408.00,2015
20.08.2015,1.00,3 741.50,3 760.00,2015
20.08.2015,2.00,6 381.50,6 407.00,2015
20.08.2015,5.00,14 564.00,14 607.50,2015
20.08.2015,10.00,28 282.50,28 339.50,2015
20.08.2015,31.1035,85 226.00,85 311.50,2015
20.08.2015,100.00,231 598.50,231 830.00,2015
19.08.2015,1.00,3 685.00,3 703.50,2015
19.08.2015,2.00,6 269.00,6 294.00,2015
19.08.2015,5.00,14 281.50,14 324.50,2015
19.08.2015,10.00,27 718.50,27 774.00,2015
19.08.2015,31.1035,83 473.50,83 557.00,2015
19.08.2015,100.00,225 963.50,226 189.50,2015
18.08.2015,1.00,3 692.50,3 711.00,2015
18.08.2015,2.00,6 284.00,6 309.50,2015
18.08.2015,5.00,14 319.50,14 362.50,2015
18.08.2015,10.00,27 794.00,27 849.50,2015
18.08.2015,31.1035,83 708.50,83 792.50,2015
18.08.2015,100.00,226 719.00,226 946.00,2015
17.08.2015,1.00,3 691.00,3 709.50,2015
17.08.2015,2.00,6 280.50,6 305.50,2015
17.08.2015,5.00,14 310.00,14 353.00,2015
17.08.2015,10.00,27 775.00,27 830.50,2015
17.08.2015,31.1035,83 649.50,83 733.00,2015
17.08.2015,100.00,226 529.50,226 756.00,2015
16.08.2015,1.00,3 688.00,3 706.50,2015
16.08.2015,2.00,6 274.50,6 299.50,2015
16.08.2015,5.00,14 295.00,14 338.00,2015
16.08.2015,10.00,27 745.50,27 801.00,2015
16.08.2015,31.1035,83 558.00,83 641.50,2015
16.08.2015,100.00,226 235.00,226 461.00,2015
15.08.2015,1.00,3 688.00,3 706.50,2015
15.08.2015,2.00,6 274.50,6 299.50,2015
15.08.2015,5.00,14 295.00,14 338.00,2015
15.08.2015,10.00,27 745.50,27 801.00,2015
15.08.2015,31.1035,83 558.00,83 641.50,2015
15.08.2015,100.00,226 235.00,226 461.00,2015
14.08.2015,1.00,3 699.00,3 717.50,2015
14.08.2015,2.00,6 296.50,6 321.50,2015
14.08.2015,5.00,14 350.00,14 393.00,2015
14.08.2015,10.00,27 855.00,27 911.00,2015
14.08.2015,31.1035,83 898.50,83 982.50,2015
14.08.2015,100.00,227 330.00,227 557.50,2015
13.08.2015,1.00,3 727.00,3 746.00,2015
13.08.2015,2.00,6 353.00,6 378.50,2015
13.08.2015,5.00,14 493.00,14 536.50,2015
13.08.2015,10.00,28 141.50,28 197.50,2015
13.08.2015,31.1035,84 787.00,84 872.00,2015
13.08.2015,100.00,230 186.50,230 416.50,2015
12.08.2015,1.00,3 709.50,3 728.00,2015
12.08.2015,2.00,6 318.00,6 343.50,2015
12.08.2015,5.00,14 404.50,14 448.00,2015
12.08.2015,10.00,27 964.50,28 020.50,2015
12.08.2015,31.1035,84 238.00,84 322.00,2015
12.08.2015,100.00,228 421.00,228 649.50,2015
11.08.2015,1.00,3 696.50,3 715.00,2015
11.08.2015,2.00,6 291.50,6 317.00,2015
11.08.2015,5.00,14 338.50,14 381.50,2015
11.08.2015,10.00,27 831.50,27 887.50,2015
11.08.2015,31.1035,83 825.50,83 909.00,2015
11.08.2015,100.00,227 094.50,227 322.00,2015
10.08.2015,1.00,3 699.50,3 718.00,2015
10.08.2015,2.00,6 298.00,6 323.00,2015
10.08.2015,5.00,14 354.00,14 397.00,2015
10.08.2015,10.00,27 863.50,27 919.00,2015
10.08.2015,31.1035,83 923.50,84 007.50,2015
10.08.2015,100.00,227 410.50,227 638.00,2015
09.08.2015,1.00,3 692.00,3 710.50,2015
09.08.2015,2.00,6 283.00,6 308.00,2015
09.08.2015,5.00,14 316.00,14 359.00,2015
09.08.2015,10.00,27 787.50,27 843.00,2015
09.08.2015,31.1035,83 688.50,83 772.00,2015
09.08.2015,100.00,226 654.00,226 881.00,2015
08.08.2015,1.00,3 692.00,3 710.50,2015
08.08.2015,2.00,6 283.00,6 308.00,2015
08.08.2015,5.00,14 316.00,14 359.00,2015
08.08.2015,10.00,27 787.50,27 843.00,2015
08.08.2015,31.1035,83 688.50,83 772.00,2015
08.08.2015,100.00,226 654.00,226 881.00,2015
07.08.2015,1.00,3 692.50,3 711.00,2015
07.08.2015,2.00,6 284.00,6 309.00,2015
07.08.2015,5.00,14 319.00,14 362.00,2015
07.08.2015,10.00,27 793.00,27 848.50,2015
07.08.2015,31.1035,83 704.50,83 788.50,2015
07.08.2015,100.00,226 706.50,226 933.00,2015
06.08.2015,1.00,3 664.00,3 682.50,2015
06.08.2015,2.00,6 227.00,6 252.00,2015
06.08.2015,5.00,14 176.00,14 218.50,2015
06.08.2015,10.00,27 507.00,27 562.00,2015
06.08.2015,31.1035,82 817.00,82 899.50,2015
06.08.2015,100.00,223 852.50,224 076.00,2015
05.08.2015,1.00,3 651.00,3 669.50,2015
05.08.2015,2.00,6 201.00,6 226.00,2015
05.08.2015,5.00,14 110.00,14 152.50,2015
05.08.2015,10.00,27 375.50,27 430.00,2015
05.08.2015,31.1035,82 408.50,82 490.50,2015
05.08.2015,100.00,222 539.00,222 761.50,2015
04.08.2015,1.00,3 650.00,3 668.00,2015
04.08.2015,2.00,6 198.50,6 223.00,2015
04.08.2015,5.00,14 103.50,14 146.00,2015
04.08.2015,10.00,27 362.50,27 417.00,2015
04.08.2015,31.1035,82 367.50,82 450.00,2015
04.08.2015,100.00,222 408.00,222 630.50,2015
03.08.2015,1.00,3 652.50,3 670.50,2015
03.08.2015,2.00,6 203.50,6 228.50,2015
03.08.2015,5.00,14 116.50,14 159.00,2015
03.08.2015,10.00,27 388.00,27 443.00,2015
03.08.2015,31.1035,82 447.50,82 530.00,2015
03.08.2015,100.00,222 665.00,222 887.50,2015
02.08.2015,1.00,3 631.00,3 649.00,2015
02.08.2015,2.00,6 161.00,6 185.50,2015
02.08.2015,5.00,14 009.00,14 051.50,2015
02.08.2015,10.00,27 173.50,27 228.00,2015
02.08.2015,31.1035,81 781.50,81 863.00,2015
02.08.2015,100.00,220 523.50,220 744.00,2015
01.08.2015,1.00,3 631.00,3 649.00,2015
01.08.2015,2.00,6 161.00,6 185.50,2015
01.08.2015,5.00,14 009.00,14 051.50,2015
01.08.2015,10.00,27 173.50,27 228.00,2015
01.08.2015,31.1035,81 781.50,81 863.00,2015
01.08.2015,100.00,220 523.50,220 744.00,2015
31.07.2015,1.00,3 628.00,3 646.00,2015
31.07.2015,2.00,6 154.50,6 179.50,2015
31.07.2015,5.00,13 994.00,14 036.00,2015
31.07.2015,10.00,27 142.50,27 197.00,2015
31.07.2015,31.1035,81 685.50,81 767.50,2015
31.07.2015,100.00,220 215.50,220 435.50,2015
30.07.2015,1.00,3 629.50,3 648.00,2015
30.07.2015,2.00,6 158.00,6 183.00,2015
30.07.2015,5.00,14 002.50,14 044.50,2015
30.07.2015,10.00,27 160.00,27 214.00,2015
30.07.2015,31.1035,81 739.50,81 821.00,2015
30.07.2015,100.00,220 388.00,220 608.50,2015
29.07.2015,1.00,3 642.00,3 660.00,2015
29.07.2015,2.00,6 182.50,6 207.50,2015
29.07.2015,5.00,14 063.50,14 106.00,2015
29.07.2015,10.00,27 282.50,27 337.00,2015
29.07.2015,31.1035,82 120.00,82 202.00,2015
29.07.2015,100.00,221 612.00,221 833.50,2015
28.07.2015,1.00,3 652.50,3 670.50,2015
28.07.2015,2.00,6 203.50,6 228.00,2015
28.07.2015,5.00,14 116.00,14 158.50,2015
28.07.2015,10.00,27 387.50,27 442.00,2015
28.07.2015,31.1035,82 445.50,82 527.50,2015
28.07.2015,100.00,222 658.00,222 880.50,2015
27.07.2015,1.00,3 615.50,3 633.50,2015
27.07.2015,2.00,6 130.00,6 154.50,2015
27.07.2015,5.00,13 931.50,13 973.50,2015
27.07.2015,10.00,27 018.50,27 072.50,2015
27.07.2015,31.1035,81 299.50,81 381.00,2015
27.07.2015,100.00,218 974.50,219 193.50,2015
26.07.2015,1.00,3 648.00,3 666.50,2015
26.07.2015,2.00,6 195.00,6 219.50,2015
26.07.2015,5.00,14 095.00,14 137.00,2015
26.07.2015,10.00,27 344.50,27 399.50,2015
26.07.2015,31.1035,82 313.00,82 395.00,2015
26.07.2015,100.00,222 337.00,222 559.00,2015
25.07.2015,1.00,3 648.00,3 666.50,2015
25.07.2015,2.00,6 195.00,6 219.50,2015
25.07.2015,5.00,14 095.00,14 137.00,2015
25.07.2015,10.00,27 344.50,27 399.50,2015
25.07.2015,31.1035,82 313.00,82 395.00,2015
25.07.2015,100.00,222 337.00,222 559.00,2015
24.07.2015,1.00,3 659.50,3 678.00,2015
24.07.2015,2.00,6 218.00,6 243.00,2015
24.07.2015,5.00,14 153.50,14 196.00,2015
24.07.2015,10.00,27 462.00,27 517.00,2015
24.07.2015,31.1035,82 677.00,82 759.50,2015
24.07.2015,100.00,223 507.50,223 731.00,2015
23.07.2015,1.00,3 686.00,3 704.50,2015
23.07.2015,2.00,6 270.50,6 296.00,2015
23.07.2015,5.00,14 285.50,14 328.50,2015
23.07.2015,10.00,27 726.00,27 781.50,2015
23.07.2015,31.1035,83 497.50,83 581.00,2015
23.07.2015,100.00,226 145.50,226 371.50,2015
22.07.2015,1.00,3 724.50,3 743.00,2015
22.07.2015,2.00,6 348.00,6 373.50,2015
22.07.2015,5.00,14 479.50,14 523.00,2015
22.07.2015,10.00,28 114.50,28 170.50,2015
22.07.2015,31.1035,84 703.50,84 788.50,2015
22.07.2015,100.00,230 023.00,230 253.00,2015
21.07.2015,1.00,3 730.00,3 748.50,2015
21.07.2015,2.00,6 359.00,6 384.50,2015
21.07.2015,5.00,14 507.50,14 551.00,2015
21.07.2015,10.00,28 169.50,28 226.00,2015
21.07.2015,31.1035,84 875.00,84 960.00,2015
21.07.2015,100.00,230 574.50,230 805.00,2015
20.07.2015,1.00,3 788.50,3 807.50,2015
20.07.2015,2.00,6 475.50,6 501.50,2015
20.07.2015,5.00,14 801.00,14 845.50,2015
20.07.2015,10.00,28 757.00,28 814.50,2015
20.07.2015,31.1035,86 698.50,86 785.00,2015
20.07.2015,100.00,236 436.00,236 672.50,2015
19.07.2015,1.00,3 818.00,3 837.00,2015
19.07.2015,2.00,6 534.50,6 560.50,2015
19.07.2015,5.00,14 949.00,14 994.00,2015
19.07.2015,10.00,29 053.00,29 111.00,2015
19.07.2015,31.1035,87 618.50,87 706.00,2015
19.07.2015,100.00,239 393.50,239 633.00,2015
18.07.2015,1.00,3 818.00,3 837.00,2015
18.07.2015,2.00,6 534.50,6 560.50,2015
18.07.2015,5.00,14 949.00,14 994.00,2015
18.07.2015,10.00,29 053.00,29 111.00,2015
18.07.2015,31.1035,87 618.50,87 706.00,2015
18.07.2015,100.00,239 393.50,239 633.00,2015
17.07.2015,1.00,3 818.00,3 837.00,2015
17.07.2015,2.00,6 534.50,6 560.50,2015
17.07.2015,5.00,14 949.00,14 994.00,2015
17.07.2015,10.00,29 053.00,29 111.00,2015
17.07.2015,31.1035,87 618.50,87 706.00,2015
17.07.2015,100.00,239 393.50,239 633.00,2015
16.07.2015,1.00,3 813.50,3 832.50,2015
16.07.2015,2.00,6 525.50,6 552.00,2015
16.07.2015,5.00,14 927.00,14 972.00,2015
16.07.2015,10.00,29 009.00,29 067.00,2015
16.07.2015,31.1035,87 482.00,87 569.50,2015
16.07.2015,100.00,238 956.00,239 195.00,2015
15.07.2015,1.00,3 829.50,3 848.50,2015
15.07.2015,2.00,6 557.50,6 583.50,2015
15.07.2015,5.00,15 006.50,15 051.50,2015
15.07.2015,10.00,29 168.00,29 226.50,2015
15.07.2015,31.1035,87 975.50,88 063.50,2015
15.07.2015,100.00,240 541.50,240 782.00,2015
14.07.2015,1.00,3 821.00,3 840.00,2015
14.07.2015,2.00,6 540.50,6 566.50,2015
14.07.2015,5.00,14 963.50,15 008.50,2015
14.07.2015,10.00,29 082.50,29 140.50,2015
14.07.2015,31.1035,87 709.50,87 797.00,2015
14.07.2015,100.00,239 687.00,239 926.50,2015
13.07.2015,1.00,3 828.00,3 847.50,2015
13.07.2015,2.00,6 555.00,6 581.00,2015
13.07.2015,5.00,15 001.00,15 046.00,2015
13.07.2015,10.00,29 156.50,29 215.00,2015
13.07.2015,31.1035,87 940.00,88 028.00,2015
13.07.2015,100.00,240 428.50,240 669.00,2015
12.07.2015,1.00,3 838.00,3 857.50,2015
12.07.2015,2.00,6 575.00,6 601.00,2015
12.07.2015,5.00,15 050.50,15 096.00,2015
12.07.2015,10.00,29 256.50,29 315.00,2015
12.07.2015,31.1035,88 250.00,88 338.50,2015
12.07.2015,100.00,241 425.50,241 666.50,2015
11.07.2015,1.00,3 838.00,3 857.50,2015
11.07.2015,2.00,6 575.00,6 601.00,2015
11.07.2015,5.00,15 050.50,15 096.00,2015
11.07.2015,10.00,29 256.50,29 315.00,2015
11.07.2015,31.1035,88 250.00,88 338.50,2015
11.07.2015,100.00,241 425.50,241 666.50,2015
10.07.2015,1.00,3 828.00,3 847.00,2015
10.07.2015,2.00,6 555.00,6 581.00,2015
10.07.2015,5.00,15 000.50,15 045.50,2015
10.07.2015,10.00,29 155.50,29 214.00,2015
10.07.2015,31.1035,87 937.50,88 025.50,2015
10.07.2015,100.00,240 420.00,240 660.50,2015
09.07.2015,1.00,3 813.50,3 832.50,2015
09.07.2015,2.00,6 526.00,6 552.00,2015
09.07.2015,5.00,14 928.00,14 973.00,2015
09.07.2015,10.00,29 011.00,29 069.00,2015
09.07.2015,31.1035,87 488.00,87 575.50,2015
09.07.2015,100.00,238 974.50,239 213.50,2015
08.07.2015,1.00,3 804.00,3 823.00,2015
08.07.2015,2.00,6 506.50,6 532.50,2015
08.07.2015,5.00,14 879.00,14 923.50,2015
08.07.2015,10.00,28 913.00,28 970.50,2015
